item,price,year,month,day,dow,is_holiday,corporation_A,corporation_B,corporation_C,corporation_D,corporation_E,corporation_F,location_J,location_S
BC,5146.0,2021,11,8,0,0,1,0,0,0,0,0,0,1
BC,5356.0,2021,11,10,2,0,1,0,0,0,0,0,0,1
BC,4698.0,2021,11,13,5,0,1,0,0,0,0,0,0,1
BC,4962.0,2021,11,15,0,0,1,0,0,0,0,0,0,1
BC,5274.0,2021,11,17,2,0,1,0,0,0,0,0,0,1
BC,4787.0,2021,11,18,3,0,1,0,0,0,0,0,0,1
BC,4804.0,2021,11,19,4,0,1,0,0,0,0,0,0,1
BC,4063.0,2021,11,20,5,0,1,0,0,0,0,0,0,1
BC,3989.0,2021,11,22,0,0,1,0,0,0,0,0,0,1
BC,3403.0,2021,11,23,1,0,1,0,0,0,0,0,0,1
BC,2715.0,2021,11,24,2,0,1,0,0,0,0,0,0,1
BC,3259.0,2021,11,25,3,0,1,0,0,0,0,0,0,1
BC,3740.0,2021,11,26,4,0,1,0,0,0,0,0,0,1
BC,4484.0,2021,11,27,5,0,1,0,0,0,0,0,0,1
BC,3175.0,2021,11,29,0,0,1,0,0,0,0,0,0,1
BC,2976.0,2021,11,30,1,0,1,0,0,0,0,0,0,1
BC,3537.0,2021,12,1,2,0,1,0,0,0,0,0,0,1
BC,5573.0,2021,12,2,3,0,1,0,0,0,0,0,0,1
BC,3473.0,2021,12,3,4,0,1,0,0,0,0,0,0,1
BC,2958.0,2021,12,4,5,0,1,0,0,0,0,0,0,1
BC,2939.0,2021,12,6,0,0,1,0,0,0,0,0,0,1
BC,3199.0,2021,12,7,1,0,1,0,0,0,0,0,0,1
BC,3674.0,2021,12,8,2,0,1,0,0,0,0,0,0,1
BC,4298.0,2021,12,9,3,0,1,0,0,0,0,0,0,1
BC,3876.0,2021,12,10,4,0,1,0,0,0,0,0,0,1
BC,4285.0,2021,12,11,5,0,1,0,0,0,0,0,0,1
BC,3232.0,2021,12,13,0,0,1,0,0,0,0,0,0,1
BC,3116.0,2021,12,14,1,0,1,0,0,0,0,0,0,1
BC,2986.0,2021,12,15,2,0,1,0,0,0,0,0,0,1
BC,3013.0,2021,12,16,3,0,1,0,0,0,0,0,0,1
BC,3302.0,2021,12,17,4,0,1,0,0,0,0,0,0,1
BC,3660.0,2021,12,18,5,0,1,0,0,0,0,0,0,1
BC,3297.0,2021,12,20,0,0,1,0,0,0,0,0,0,1
BC,3187.0,2021,12,21,1,0,1,0,0,0,0,0,0,1
BC,2981.0,2021,12,22,2,0,1,0,0,0,0,0,0,1
BC,3356.0,2021,12,23,3,0,1,0,0,0,0,0,0,1
BC,3504.0,2021,12,24,4,0,1,0,0,0,0,0,0,1
BC,5032.0,2021,12,25,5,1,1,0,0,0,0,0,0,1
BC,4061.0,2021,12,27,0,0,1,0,0,0,0,0,0,1
BC,3447.0,2021,12,28,1,0,1,0,0,0,0,0,0,1
BC,3948.0,2021,12,29,2,0,1,0,0,0,0,0,0,1
BC,4144.0,2021,12,30,3,0,1,0,0,0,0,0,0,1
BC,5178.0,2021,12,31,4,0,1,0,0,0,0,0,0,1
BC,4153.0,2022,1,3,0,0,1,0,0,0,0,0,0,1
BC,4196.0,2022,1,4,1,0,1,0,0,0,0,0,0,1
BC,4083.0,2022,1,5,2,0,1,0,0,0,0,0,0,1
BC,4053.0,2022,1,6,3,0,1,0,0,0,0,0,0,1
BC,4449.0,2022,1,7,4,0,1,0,0,0,0,0,0,1
BC,4672.0,2022,1,8,5,0,1,0,0,0,0,0,0,1
BC,4093.0,2022,1,10,0,0,1,0,0,0,0,0,0,1
BC,4318.0,2022,1,11,1,0,1,0,0,0,0,0,0,1
BC,4440.0,2022,1,12,2,0,1,0,0,0,0,0,0,1
BC,5153.0,2022,1,13,3,0,1,0,0,0,0,0,0,1
BC,5057.0,2022,1,14,4,0,1,0,0,0,0,0,0,1
BC,4746.0,2022,1,15,5,0,1,0,0,0,0,0,0,1
BC,4735.0,2022,1,17,0,0,1,0,0,0,0,0,0,1
BC,5155.0,2022,1,18,1,0,1,0,0,0,0,0,0,1
BC,5146.0,2022,1,19,2,0,1,0,0,0,0,0,0,1
BC,5195.0,2022,1,20,3,0,1,0,0,0,0,0,0,1
BC,4637.0,2022,1,21,4,0,1,0,0,0,0,0,0,1
BC,4380.0,2022,1,22,5,0,1,0,0,0,0,0,0,1
BC,3981.0,2022,1,24,0,0,1,0,0,0,0,0,0,1
BC,4808.0,2022,1,25,1,0,1,0,0,0,0,0,0,1
BC,4386.0,2022,1,26,2,0,1,0,0,0,0,0,0,1
BC,3770.0,2022,1,27,3,0,1,0,0,0,0,0,0,1
BC,3103.0,2022,1,28,4,0,1,0,0,0,0,0,0,1
BC,2278.0,2022,1,29,5,0,1,0,0,0,0,0,0,1
BC,2805.0,2022,2,4,4,0,1,0,0,0,0,0,0,1
BC,2652.0,2022,2,5,5,0,1,0,0,0,0,0,0,1
BC,2305.0,2022,2,7,0,0,1,0,0,0,0,0,0,1
BC,2439.0,2022,2,8,1,0,1,0,0,0,0,0,0,1
BC,2770.0,2022,2,9,2,0,1,0,0,0,0,0,0,1
BC,2760.0,2022,2,10,3,0,1,0,0,0,0,0,0,1
BC,3401.0,2022,2,11,4,0,1,0,0,0,0,0,0,1
BC,3456.0,2022,2,12,5,0,1,0,0,0,0,0,0,1
BC,3300.0,2022,2,14,0,0,1,0,0,0,0,0,0,1
BC,3152.0,2022,2,15,1,0,1,0,0,0,0,0,0,1
BC,2975.0,2022,2,16,2,0,1,0,0,0,0,0,0,1
BC,2783.0,2022,2,17,3,0,1,0,0,0,0,0,0,1
BC,2620.0,2022,2,18,4,0,1,0,0,0,0,0,0,1
BC,2396.0,2022,2,19,5,0,1,0,0,0,0,0,0,1
BC,2540.0,2022,2,21,0,0,1,0,0,0,0,0,0,1
BC,2622.0,2022,2,22,1,0,1,0,0,0,0,0,0,1
BC,2807.0,2022,2,23,2,0,1,0,0,0,0,0,0,1
BC,2900.0,2022,2,24,3,0,1,0,0,0,0,0,0,1
BC,2985.0,2022,2,25,4,0,1,0,0,0,0,0,0,1
BC,3015.0,2022,2,26,5,0,1,0,0,0,0,0,0,1
BC,3134.0,2022,2,28,0,0,1,0,0,0,0,0,0,1
BC,3255.0,2022,3,1,1,1,1,0,0,0,0,0,0,1
BC,3186.0,2022,3,2,2,0,1,0,0,0,0,0,0,1
BC,2989.0,2022,3,3,3,0,1,0,0,0,0,0,0,1
BC,2990.0,2022,3,4,4,0,1,0,0,0,0,0,0,1
BC,2667.0,2022,3,5,5,0,1,0,0,0,0,0,0,1
BC,1842.0,2022,3,7,0,0,1,0,0,0,0,0,0,1
BC,1979.0,2022,3,8,1,0,1,0,0,0,0,0,0,1
BC,2323.0,2022,3,9,2,0,1,0,0,0,0,0,0,1
BC,2612.0,2022,3,10,3,0,1,0,0,0,0,0,0,1
BC,2383.0,2022,3,11,4,0,1,0,0,0,0,0,0,1
BC,2095.0,2022,3,12,5,0,1,0,0,0,0,0,0,1
BC,1597.0,2022,3,14,0,0,1,0,0,0,0,0,0,1
BC,1661.0,2022,3,15,1,0,1,0,0,0,0,0,0,1
BC,2092.0,2022,3,16,2,0,1,0,0,0,0,0,0,1
BC,3376.0,2022,3,17,3,0,1,0,0,0,0,0,0,1
BC,3059.0,2022,3,18,4,0,1,0,0,0,0,0,0,1
BC,2438.0,2022,3,19,5,0,1,0,0,0,0,0,0,1
BC,3259.0,2022,3,21,0,0,1,0,0,0,0,0,0,1
BC,2539.0,2022,3,22,1,0,1,0,0,0,0,0,0,1
BC,3024.0,2022,3,23,2,0,1,0,0,0,0,0,0,1
BC,3266.0,2022,3,24,3,0,1,0,0,0,0,0,0,1
BC,3177.0,2022,3,25,4,0,1,0,0,0,0,0,0,1
BC,3983.0,2022,3,26,5,0,1,0,0,0,0,0,0,1
BC,3719.0,2022,3,28,0,0,1,0,0,0,0,0,0,1
BC,3851.0,2022,3,29,1,0,1,0,0,0,0,0,0,1
BC,3890.0,2022,3,30,2,0,1,0,0,0,0,0,0,1
BC,4540.0,2022,3,31,3,0,1,0,0,0,0,0,0,1
BC,3527.0,2022,4,1,4,0,1,0,0,0,0,0,0,1
BC,3662.0,2022,4,2,5,0,1,0,0,0,0,0,0,1
BC,3749.0,2022,4,4,0,0,1,0,0,0,0,0,0,1
BC,3601.0,2022,4,5,1,0,1,0,0,0,0,0,0,1
BC,3499.0,2022,4,6,2,0,1,0,0,0,0,0,0,1
BC,3970.0,2022,4,7,3,0,1,0,0,0,0,0,0,1
BC,4225.0,2022,4,8,4,0,1,0,0,0,0,0,0,1
BC,3975.0,2022,4,9,5,0,1,0,0,0,0,0,0,1
BC,3189.0,2022,4,11,0,0,1,0,0,0,0,0,0,1
BC,3054.0,2022,4,12,1,0,1,0,0,0,0,0,0,1
BC,3039.0,2022,4,13,2,0,1,0,0,0,0,0,0,1
BC,2654.0,2022,4,14,3,0,1,0,0,0,0,0,0,1
BC,2899.0,2022,4,15,4,0,1,0,0,0,0,0,0,1
BC,1938.0,2022,4,16,5,0,1,0,0,0,0,0,0,1
BC,2949.0,2022,4,18,0,0,1,0,0,0,0,0,0,1
BC,3041.0,2022,4,19,1,0,1,0,0,0,0,0,0,1
BC,3000.0,2022,4,20,2,0,1,0,0,0,0,0,0,1
BC,2698.0,2022,4,21,3,0,1,0,0,0,0,0,0,1
BC,2806.0,2022,4,23,5,0,1,0,0,0,0,0,0,1
BC,2812.0,2022,4,25,0,0,1,0,0,0,0,0,0,1
BC,2438.0,2022,4,27,2,0,1,0,0,0,0,0,0,1
BC,2279.0,2022,4,28,3,0,1,0,0,0,0,0,0,1
BC,2478.0,2022,4,29,4,0,1,0,0,0,0,0,0,1
BC,3421.0,2022,4,30,5,0,1,0,0,0,0,0,0,1
BC,3312.0,2022,5,4,2,0,1,0,0,0,0,0,0,1
BC,2938.0,2022,5,5,3,1,1,0,0,0,0,0,0,1
BC,3562.0,2022,5,9,0,0,1,0,0,0,0,0,0,1
BC,3403.0,2022,5,10,1,0,1,0,0,0,0,0,0,1
BC,1688.0,2022,5,11,2,0,1,0,0,0,0,0,0,1
BC,2622.0,2022,5,12,3,0,1,0,0,0,0,0,0,1
BC,1519.0,2022,5,13,4,0,1,0,0,0,0,0,0,1
BC,2500.0,2022,5,14,5,0,1,0,0,0,0,0,0,1
BC,4541.0,2022,10,28,4,0,1,0,0,0,0,0,0,1
BC,4140.0,2022,10,29,5,0,1,0,0,0,0,0,0,1
BC,3015.0,2022,11,1,1,0,1,0,0,0,0,0,0,1
BC,3025.0,2022,11,2,2,0,1,0,0,0,0,0,0,1
BC,3350.0,2022,11,3,3,0,1,0,0,0,0,0,0,1
BC,3892.0,2022,11,4,4,0,1,0,0,0,0,0,0,1
BC,4235.0,2022,11,5,5,0,1,0,0,0,0,0,0,1
BC,3569.0,2022,11,7,0,0,1,0,0,0,0,0,0,1
BC,3304.0,2022,11,8,1,0,1,0,0,0,0,0,0,1
BC,3199.0,2022,11,9,2,0,1,0,0,0,0,0,0,1
BC,3391.0,2022,11,10,3,0,1,0,0,0,0,0,0,1
BC,3476.0,2022,11,11,4,0,1,0,0,0,0,0,0,1
BC,2869.0,2022,11,12,5,0,1,0,0,0,0,0,0,1
BC,2324.0,2022,11,14,0,0,1,0,0,0,0,0,0,1
BC,2150.0,2022,11,15,1,0,1,0,0,0,0,0,0,1
BC,1771.0,2022,11,16,2,0,1,0,0,0,0,0,0,1
BC,1531.0,2022,11,17,3,0,1,0,0,0,0,0,0,1
BC,1655.0,2022,11,18,4,0,1,0,0,0,0,0,0,1
BC,2188.0,2022,11,19,5,0,1,0,0,0,0,0,0,1
BC,2169.0,2022,11,21,0,0,1,0,0,0,0,0,0,1
BC,2131.0,2022,11,22,1,0,1,0,0,0,0,0,0,1
BC,1750.0,2022,11,23,2,0,1,0,0,0,0,0,0,1
BC,1500.0,2022,11,24,3,0,1,0,0,0,0,0,0,1
BC,1463.0,2022,11,25,4,0,1,0,0,0,0,0,0,1
BC,1301.0,2022,11,26,5,0,1,0,0,0,0,0,0,1
BC,1628.0,2022,11,28,0,0,1,0,0,0,0,0,0,1
BC,1455.0,2022,11,29,1,0,1,0,0,0,0,0,0,1
BC,1755.0,2022,11,30,2,0,1,0,0,0,0,0,0,1
BC,1886.0,2022,12,1,3,0,1,0,0,0,0,0,0,1
BC,2064.0,2022,12,2,4,0,1,0,0,0,0,0,0,1
BC,2049.0,2022,12,3,5,0,1,0,0,0,0,0,0,1
BC,1659.0,2022,12,5,0,0,1,0,0,0,0,0,0,1
BC,1404.0,2022,12,6,1,0,1,0,0,0,0,0,0,1
BC,1303.0,2022,12,7,2,0,1,0,0,0,0,0,0,1
BC,1616.0,2022,12,8,3,0,1,0,0,0,0,0,0,1
BC,2035.0,2022,12,9,4,0,1,0,0,0,0,0,0,1
BC,2442.0,2022,12,10,5,0,1,0,0,0,0,0,0,1
BC,2237.0,2022,12,12,0,0,1,0,0,0,0,0,0,1
BC,2392.0,2022,12,13,1,0,1,0,0,0,0,0,0,1
BC,2296.0,2022,12,14,2,0,1,0,0,0,0,0,0,1
BC,2143.0,2022,12,15,3,0,1,0,0,0,0,0,0,1
BC,1930.0,2022,12,16,4,0,1,0,0,0,0,0,0,1
BC,1901.0,2022,12,17,5,0,1,0,0,0,0,0,0,1
BC,2068.0,2022,12,20,1,0,1,0,0,0,0,0,0,1
BC,2117.0,2022,12,21,2,0,1,0,0,0,0,0,0,1
BC,2739.0,2022,12,22,3,0,1,0,0,0,0,0,0,1
BC,3537.0,2022,12,23,4,0,1,0,0,0,0,0,0,1
BC,4348.0,2022,12,24,5,0,1,0,0,0,0,0,0,1
BC,2884.0,2022,12,26,0,0,1,0,0,0,0,0,0,1
BC,2362.0,2022,12,27,1,0,1,0,0,0,0,0,0,1
BC,2243.0,2022,12,28,2,0,1,0,0,0,0,0,0,1
BC,2815.0,2022,12,29,3,0,1,0,0,0,0,0,0,1
BC,2711.0,2022,12,30,4,0,1,0,0,0,0,0,0,1
BC,2679.0,2022,12,31,5,0,1,0,0,0,0,0,0,1
BC,4366.0,2023,1,3,1,0,1,0,0,0,0,0,0,1
BC,2973.0,2023,1,4,2,0,1,0,0,0,0,0,0,1
BC,2927.0,2023,1,5,3,0,1,0,0,0,0,0,0,1
BC,2673.0,2023,1,6,4,0,1,0,0,0,0,0,0,1
BC,2661.0,2023,1,7,5,0,1,0,0,0,0,0,0,1
BC,2872.0,2023,1,9,0,0,1,0,0,0,0,0,0,1
BC,2885.0,2023,1,10,1,0,1,0,0,0,0,0,0,1
BC,2888.0,2023,1,11,2,0,1,0,0,0,0,0,0,1
BC,2788.0,2023,1,12,3,0,1,0,0,0,0,0,0,1
BC,2642.0,2023,1,13,4,0,1,0,0,0,0,0,0,1
BC,2597.0,2023,1,14,5,0,1,0,0,0,0,0,0,1
BC,2482.0,2023,1,16,0,0,1,0,0,0,0,0,0,1
BC,2308.0,2023,1,17,1,0,1,0,0,0,0,0,0,1
BC,1792.0,2023,1,18,2,0,1,0,0,0,0,0,0,1
BC,1458.0,2023,1,19,3,0,1,0,0,0,0,0,0,1
BC,1372.0,2023,1,20,4,0,1,0,0,0,0,0,0,1
BC,2750.0,2023,1,27,4,0,1,0,0,0,0,0,0,1
BC,2235.0,2023,1,28,5,0,1,0,0,0,0,0,0,1
BC,2000.0,2023,1,30,0,0,1,0,0,0,0,0,0,1
BC,2241.0,2023,1,31,1,0,1,0,0,0,0,0,0,1
BC,2281.0,2023,2,1,2,0,1,0,0,0,0,0,0,1
BC,2606.0,2023,2,2,3,0,1,0,0,0,0,0,0,1
BC,2486.0,2023,2,3,4,0,1,0,0,0,0,0,0,1
BC,2348.0,2023,2,4,5,0,1,0,0,0,0,0,0,1
BC,2457.0,2023,2,6,0,0,1,0,0,0,0,0,0,1
BC,2437.0,2023,2,7,1,0,1,0,0,0,0,0,0,1
BC,2448.0,2023,2,8,2,0,1,0,0,0,0,0,0,1
BC,2608.0,2023,2,9,3,0,1,0,0,0,0,0,0,1
BC,2449.0,2023,2,10,4,0,1,0,0,0,0,0,0,1
BC,2181.0,2023,2,11,5,0,1,0,0,0,0,0,0,1
BC,2237.0,2023,2,13,0,0,1,0,0,0,0,0,0,1
BC,1877.0,2023,2,14,1,0,1,0,0,0,0,0,0,1
BC,1999.0,2023,2,15,2,0,1,0,0,0,0,0,0,1
BC,2197.0,2023,2,16,3,0,1,0,0,0,0,0,0,1
BC,2134.0,2023,2,17,4,0,1,0,0,0,0,0,0,1
BC,2359.0,2023,2,18,5,0,1,0,0,0,0,0,0,1
BC,2576.0,2023,2,20,0,0,1,0,0,0,0,0,0,1
BC,2597.0,2023,2,21,1,0,1,0,0,0,0,0,0,1
BC,2378.0,2023,2,22,2,0,1,0,0,0,0,0,0,1
BC,2197.0,2023,2,23,3,0,1,0,0,0,0,0,0,1
BC,2060.0,2023,2,24,4,0,1,0,0,0,0,0,0,1
BC,2222.0,2023,2,25,5,0,1,0,0,0,0,0,0,1
BC,2378.0,2023,2,27,0,0,1,0,0,0,0,0,0,1
BC,3218.0,2023,2,28,1,0,1,0,0,0,0,0,0,1
BC,3838.0,2023,3,1,2,1,1,0,0,0,0,0,0,1
BC,3067.0,2023,3,2,3,0,1,0,0,0,0,0,0,1
BC,2875.0,2023,3,3,4,0,1,0,0,0,0,0,0,1
BC,2440.0,2019,1,3,3,0,0,1,0,0,0,0,1,0
BC,2348.0,2019,1,4,4,0,0,1,0,0,0,0,1,0
BC,2100.0,2019,1,5,5,0,0,1,0,0,0,0,1,0
BC,1889.0,2019,1,7,0,0,0,1,0,0,0,0,1,0
BC,1927.0,2019,1,8,1,0,0,1,0,0,0,0,1,0
BC,1978.0,2019,1,9,2,0,0,1,0,0,0,0,1,0
BC,1744.0,2019,1,10,3,0,0,1,0,0,0,0,1,0
BC,1893.0,2019,1,11,4,0,0,1,0,0,0,0,1,0
BC,1909.0,2019,1,12,5,0,0,1,0,0,0,0,1,0
BC,1984.0,2019,1,14,0,0,0,1,0,0,0,0,1,0
BC,1940.0,2019,1,15,1,0,0,1,0,0,0,0,1,0
BC,1827.0,2019,1,16,2,0,0,1,0,0,0,0,1,0
BC,2036.0,2019,1,17,3,0,0,1,0,0,0,0,1,0
BC,2108.0,2019,1,18,4,0,0,1,0,0,0,0,1,0
BC,1841.0,2019,1,19,5,0,0,1,0,0,0,0,1,0
BC,1857.0,2019,1,21,0,0,0,1,0,0,0,0,1,0
BC,1972.0,2019,1,22,1,0,0,1,0,0,0,0,1,0
BC,2199.0,2019,1,23,2,0,0,1,0,0,0,0,1,0
BC,2149.0,2019,1,24,3,0,0,1,0,0,0,0,1,0
BC,2392.0,2019,1,25,4,0,0,1,0,0,0,0,1,0
BC,2164.0,2019,1,26,5,0,0,1,0,0,0,0,1,0
BC,2027.0,2019,1,28,0,0,0,1,0,0,0,0,1,0
BC,1953.0,2019,1,29,1,0,0,1,0,0,0,0,1,0
BC,2044.0,2019,1,30,2,0,0,1,0,0,0,0,1,0
BC,2024.0,2019,1,31,3,0,0,1,0,0,0,0,1,0
BC,1994.0,2019,2,1,4,0,0,1,0,0,0,0,1,0
BC,1891.0,2019,2,2,5,0,0,1,0,0,0,0,1,0
BC,2300.0,2019,2,4,0,1,0,1,0,0,0,0,1,0
BC,1778.0,2019,2,8,4,0,0,1,0,0,0,0,1,0
BC,1594.0,2019,2,9,5,0,0,1,0,0,0,0,1,0
BC,1623.0,2019,2,11,0,0,0,1,0,0,0,0,1,0
BC,1527.0,2019,2,12,1,0,0,1,0,0,0,0,1,0
BC,1716.0,2019,2,13,2,0,0,1,0,0,0,0,1,0
BC,1962.0,2019,2,14,3,0,0,1,0,0,0,0,1,0
BC,2048.0,2019,2,15,4,0,0,1,0,0,0,0,1,0
BC,2456.0,2019,2,16,5,0,0,1,0,0,0,0,1,0
BC,1950.0,2019,2,18,0,0,0,1,0,0,0,0,1,0
BC,1960.0,2019,2,19,1,0,0,1,0,0,0,0,1,0
BC,2101.0,2019,2,20,2,0,0,1,0,0,0,0,1,0
BC,2541.0,2019,2,21,3,0,0,1,0,0,0,0,1,0
BC,2666.0,2019,2,22,4,0,0,1,0,0,0,0,1,0
BC,1999.0,2019,2,23,5,0,0,1,0,0,0,0,1,0
BC,1724.0,2019,2,25,0,0,0,1,0,0,0,0,1,0
BC,1789.0,2019,2,26,1,0,0,1,0,0,0,0,1,0
BC,1804.0,2019,2,27,2,0,0,1,0,0,0,0,1,0
BC,2182.0,2019,2,28,3,0,0,1,0,0,0,0,1,0
BC,1900.0,2019,3,1,4,1,0,1,0,0,0,0,1,0
BC,1878.0,2019,3,2,5,0,0,1,0,0,0,0,1,0
BC,1720.0,2019,3,4,0,0,0,1,0,0,0,0,1,0
BC,1803.0,2019,3,5,1,0,0,1,0,0,0,0,1,0
BC,1701.0,2019,3,6,2,0,0,1,0,0,0,0,1,0
BC,1851.0,2019,3,7,3,0,0,1,0,0,0,0,1,0
BC,1954.0,2019,3,8,4,0,0,1,0,0,0,0,1,0
BC,2387.0,2019,3,9,5,0,0,1,0,0,0,0,1,0
BC,2564.0,2019,3,11,0,0,0,1,0,0,0,0,1,0
BC,2588.0,2019,3,12,1,0,0,1,0,0,0,0,1,0
BC,2280.0,2019,3,13,2,0,0,1,0,0,0,0,1,0
BC,2200.0,2019,3,14,3,0,0,1,0,0,0,0,1,0
BC,2159.0,2019,3,15,4,0,0,1,0,0,0,0,1,0
BC,2181.0,2019,3,16,5,0,0,1,0,0,0,0,1,0
BC,2731.0,2019,3,18,0,0,0,1,0,0,0,0,1,0
BC,2123.0,2019,3,19,1,0,0,1,0,0,0,0,1,0
BC,1803.0,2019,3,20,2,0,0,1,0,0,0,0,1,0
BC,2067.0,2019,3,21,3,0,0,1,0,0,0,0,1,0
BC,2321.0,2019,3,22,4,0,0,1,0,0,0,0,1,0
BC,2225.0,2019,3,23,5,0,0,1,0,0,0,0,1,0
BC,2205.0,2019,3,25,0,0,0,1,0,0,0,0,1,0
BC,2593.0,2019,3,26,1,0,0,1,0,0,0,0,1,0
BC,3000.0,2019,3,28,3,0,0,1,0,0,0,0,1,0
BC,3664.0,2019,3,29,4,0,0,1,0,0,0,0,1,0
BC,4129.0,2019,4,1,0,0,0,1,0,0,0,0,1,0
BC,3750.0,2019,4,2,1,0,0,1,0,0,0,0,1,0
BC,4246.0,2019,4,8,0,0,0,1,0,0,0,0,1,0
BC,3625.0,2019,4,11,3,0,0,1,0,0,0,0,1,0
BC,4190.0,2019,4,17,2,0,0,1,0,0,0,0,1,0
BC,5206.0,2019,4,18,3,0,0,1,0,0,0,0,1,0
BC,3469.0,2019,4,20,5,0,0,1,0,0,0,0,1,0
BC,3125.0,2019,12,3,1,0,0,1,0,0,0,0,1,0
BC,3167.0,2019,12,4,2,0,0,1,0,0,0,0,1,0
BC,3188.0,2019,12,5,3,0,0,1,0,0,0,0,1,0
BC,3250.0,2019,12,7,5,0,0,1,0,0,0,0,1,0
BC,3350.0,2019,12,9,0,0,0,1,0,0,0,0,1,0
BC,4125.0,2019,12,10,1,0,0,1,0,0,0,0,1,0
BC,4750.0,2019,12,16,0,0,0,1,0,0,0,0,1,0
BC,4455.0,2019,12,18,2,0,0,1,0,0,0,0,1,0
BC,3785.0,2019,12,20,4,0,0,1,0,0,0,0,1,0
BC,2625.0,2019,12,21,5,0,0,1,0,0,0,0,1,0
BC,3125.0,2019,12,23,0,0,0,1,0,0,0,0,1,0
BC,2500.0,2019,12,24,1,0,0,1,0,0,0,0,1,0
BC,3304.0,2019,12,26,3,0,0,1,0,0,0,0,1,0
BC,3661.0,2019,12,27,4,0,0,1,0,0,0,0,1,0
BC,3259.0,2019,12,28,5,0,0,1,0,0,0,0,1,0
BC,2487.0,2019,12,30,0,0,0,1,0,0,0,0,1,0
BC,1800.0,2019,12,31,1,0,0,1,0,0,0,0,1,0
BC,2375.0,2020,1,3,4,0,0,1,0,0,0,0,1,0
BC,2417.0,2020,1,4,5,0,0,1,0,0,0,0,1,0
BC,2353.0,2020,1,6,0,0,0,1,0,0,0,0,1,0
BC,2406.0,2020,1,7,1,0,0,1,0,0,0,0,1,0
BC,2637.0,2020,1,8,2,0,0,1,0,0,0,0,1,0
BC,2576.0,2020,1,9,3,0,0,1,0,0,0,0,1,0
BC,2099.0,2020,1,10,4,0,0,1,0,0,0,0,1,0
BC,2195.0,2020,1,11,5,0,0,1,0,0,0,0,1,0
BC,2094.0,2020,1,13,0,0,0,1,0,0,0,0,1,0
BC,2136.0,2020,1,14,1,0,0,1,0,0,0,0,1,0
BC,2147.0,2020,1,15,2,0,0,1,0,0,0,0,1,0
BC,2281.0,2020,1,16,3,0,0,1,0,0,0,0,1,0
BC,2281.0,2020,1,17,4,0,0,1,0,0,0,0,1,0
BC,2704.0,2020,1,18,5,0,0,1,0,0,0,0,1,0
BC,2749.0,2020,1,20,0,0,0,1,0,0,0,0,1,0
BC,2439.0,2020,1,21,1,0,0,1,0,0,0,0,1,0
BC,2577.0,2020,1,22,2,0,0,1,0,0,0,0,1,0
BC,2167.0,2020,1,23,3,0,0,1,0,0,0,0,1,0
BC,2125.0,2020,1,24,4,1,0,1,0,0,0,0,1,0
BC,1866.0,2020,1,28,1,0,0,1,0,0,0,0,1,0
BC,1712.0,2020,1,29,2,0,0,1,0,0,0,0,1,0
BC,1419.0,2020,1,30,3,0,0,1,0,0,0,0,1,0
BC,1216.0,2020,1,31,4,0,0,1,0,0,0,0,1,0
BC,1545.0,2020,2,1,5,0,0,1,0,0,0,0,1,0
BC,1787.0,2020,2,3,0,0,0,1,0,0,0,0,1,0
BC,2637.0,2020,2,4,1,0,0,1,0,0,0,0,1,0
BC,2389.0,2020,2,5,2,0,0,1,0,0,0,0,1,0
BC,2079.0,2020,2,6,3,0,0,1,0,0,0,0,1,0
BC,2142.0,2020,2,7,4,0,0,1,0,0,0,0,1,0
BC,2314.0,2020,2,8,5,0,0,1,0,0,0,0,1,0
BC,2266.0,2020,2,10,0,0,0,1,0,0,0,0,1,0
BC,2523.0,2020,2,11,1,0,0,1,0,0,0,0,1,0
BC,2444.0,2020,2,12,2,0,0,1,0,0,0,0,1,0
BC,2423.0,2020,2,13,3,0,0,1,0,0,0,0,1,0
BC,2443.0,2020,2,14,4,0,0,1,0,0,0,0,1,0
BC,2398.0,2020,2,15,5,0,0,1,0,0,0,0,1,0
BC,2406.0,2020,2,17,0,0,0,1,0,0,0,0,1,0
BC,2187.0,2020,2,18,1,0,0,1,0,0,0,0,1,0
BC,2394.0,2020,2,19,2,0,0,1,0,0,0,0,1,0
BC,2380.0,2020,2,20,3,0,0,1,0,0,0,0,1,0
BC,2113.0,2020,2,21,4,0,0,1,0,0,0,0,1,0
BC,2139.0,2020,2,22,5,0,0,1,0,0,0,0,1,0
BC,2024.0,2020,2,24,0,0,0,1,0,0,0,0,1,0
BC,2244.0,2020,2,25,1,0,0,1,0,0,0,0,1,0
BC,2176.0,2020,2,26,2,0,0,1,0,0,0,0,1,0
BC,2624.0,2020,2,27,3,0,0,1,0,0,0,0,1,0
BC,2905.0,2020,2,28,4,0,0,1,0,0,0,0,1,0
BC,2502.0,2020,2,29,5,0,0,1,0,0,0,0,1,0
BC,2480.0,2020,3,2,0,0,0,1,0,0,0,0,1,0
BC,2468.0,2020,3,3,1,0,0,1,0,0,0,0,1,0
BC,2466.0,2020,3,4,2,0,0,1,0,0,0,0,1,0
BC,2915.0,2020,3,5,3,0,0,1,0,0,0,0,1,0
BC,3116.0,2020,3,6,4,0,0,1,0,0,0,0,1,0
BC,2920.0,2020,3,7,5,0,0,1,0,0,0,0,1,0
BC,3879.0,2020,3,9,0,0,0,1,0,0,0,0,1,0
BC,3009.0,2020,3,10,1,0,0,1,0,0,0,0,1,0
