item,corporation,location,price,year,dow,is_holiday,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
BC,A,J,1279.0,2023,4,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,1298.0,2023,5,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,6,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,0,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,2654.0,2023,2,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,3136.0,2023,3,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,2525.0,2023,4,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,2038.0,2023,5,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,6,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,1905.0,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,2121.0,2023,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,J,2201.0,2023,2,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2336.0,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2256.0,2023,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2297.0,2023,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2352.0,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2281.0,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2412.0,2023,2,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2490.0,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2363.0,2023,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2250.0,2023,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2060.0,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,1883.0,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,1969.0,2023,2,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2129.0,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2135.0,2023,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2262.0,2023,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2497.0,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2487.0,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2611.0,2023,2,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2071.0,2023,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2028.0,2023,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2222.0,2023,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,0.0,2023,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,2357.0,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,3307.0,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,J,3392.0,2023,2,1,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,J,2936.0,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,J,2850.0,2023,4,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,1,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2188.0,2019,3,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2455.0,2019,4,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2242.0,2019,5,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,1978.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2003.0,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2405.0,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2168.0,2019,3,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2207.0,2019,4,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2231.0,2019,5,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2153.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2029.0,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2154.0,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2054.0,2019,3,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,1838.0,2019,4,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,1992.0,2019,5,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2067.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2181.0,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2248.0,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2683.0,2019,3,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2689.0,2019,4,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2112.0,2019,5,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2185.0,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2242.0,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2273.0,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2104.0,2019,3,0,1,0,0,0,0,0,0,0,0,0,0,0
BC,A,S,2195.0,2019,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2134.0,2019,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,1,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,2,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2176.0,2019,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2039.0,2019,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,1749.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,1769.0,2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,1781.0,2019,2,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,1969.0,2019,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2120.0,2019,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2391.0,2019,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2222.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2144.0,2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2285.0,2019,2,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2583.0,2019,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2594.0,2019,4,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2220.0,2019,5,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,1802.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2012.0,2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,1982.0,2019,2,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2184.0,2019,3,0,0,1,0,0,0,0,0,0,0,0,0,0
BC,A,S,2110.0,2019,4,1,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,1987.0,2019,5,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,1628.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,1636.0,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,1865.0,2019,2,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,1777.0,2019,3,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2209.0,2019,4,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2728.0,2019,5,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2770.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,3508.0,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2795.0,2019,2,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2107.0,2019,3,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2226.0,2019,4,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2565.0,2019,5,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2675.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,3006.0,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2593.0,2019,2,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2368.0,2019,3,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2314.0,2019,4,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2564.0,2019,5,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2785.0,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,2927.0,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,3222.0,2019,2,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,3586.0,2019,3,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,4084.0,2019,4,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,3451.0,2019,5,0,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,1,0,0,0,0,0,0,0,0,0
BC,A,S,3826.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3570.0,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3692.0,2019,2,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3862.0,2019,3,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,4613.0,2019,4,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,4875.0,2019,5,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3906.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,4040.0,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3877.0,2019,2,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,2881.0,2019,3,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,4129.0,2019,4,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,4264.0,2019,5,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3702.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,5150.0,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,5272.0,2019,2,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,5131.0,2019,3,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,4004.0,2019,4,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,4938.0,2019,5,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,5573.0,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,6199.0,2019,2,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3794.0,2019,3,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,3903.0,2019,4,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,1840.0,2019,5,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,5266.0,2019,3,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,3938.0,2019,4,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,4875.0,2019,5,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,3688.0,2019,4,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,2562.0,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,1938.0,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,2562.0,2019,3,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,3062.0,2019,5,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,750.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,2258.0,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,1812.0,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,2188.0,2019,3,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,1,0,0,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,3,1,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,1,0,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,1,0,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,3,1,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,1,0,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,3,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,4,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,5,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,2,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,3,1,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,6,1,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,2,1,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,3,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,4,0,0,0,0,0,0,0,0,0,0,1,0,0
BC,A,S,0.0,2019,5,0,0,0,0,0,0,0,0,0,0,1,0,0
